config,checkpoint,dataset,dataset_split,corruption,severity,summary,top1,top5,head0_top1,head0_top5
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,clean,0,clean,69.53,88.15,69.53,88.15
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,gaussian_noise,1,severity,17.31,35.28,17.31,35.28
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,gaussian_noise,2,severity,7.53,18.87,7.53,18.87
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,gaussian_noise,3,severity,3.05,10.81,3.05,10.81
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,gaussian_noise,4,severity,1.42,6.98,1.42,6.98
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,gaussian_noise,5,severity,1.06,5.29,1.06,5.29
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,shot_noise,1,severity,15.62,32.21,15.62,32.21
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,shot_noise,2,severity,5.28,15.81,5.28,15.81
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,shot_noise,3,severity,2.1,8.84,2.1,8.84
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,shot_noise,4,severity,1.28,6.09,1.28,6.09
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,shot_noise,5,severity,1.2,5.3,1.2,5.3
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,impulse_noise,1,severity,41.54,66.21,41.54,66.21
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,impulse_noise,2,severity,19.94,38.75,19.94,38.75
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,impulse_noise,3,severity,8.19,20.52,8.19,20.52
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,impulse_noise,4,severity,1.8,6.96,1.8,6.96
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,impulse_noise,5,severity,1.3,5.71,1.3,5.71
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,defocus_blur,1,severity,10.26,24.14,10.26,24.14
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,defocus_blur,2,severity,4.56,13.4,4.56,13.4
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,defocus_blur,3,severity,2.28,8.1,2.28,8.1
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,defocus_blur,4,severity,1.88,6.83,1.88,6.83
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,defocus_blur,5,severity,1.59,6.38,1.59,6.38
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,glass_blur,1,severity,12.22,35.67,12.22,35.67
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,glass_blur,2,severity,6.15,25.03,6.15,25.03
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,glass_blur,3,severity,2.76,17.19,2.76,17.19
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,glass_blur,4,severity,2.19,15.31,2.19,15.31
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,glass_blur,5,severity,1.64,10.57,1.64,10.57
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,motion_blur,1,severity,34.72,59.2,34.72,59.2
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,motion_blur,2,severity,19.33,40.3,19.33,40.3
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,motion_blur,3,severity,10.93,27.25,10.93,27.25
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,motion_blur,4,severity,7.19,20.42,7.19,20.42
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,motion_blur,5,severity,6.2,17.81,6.2,17.81
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,zoom_blur,1,severity,61.21,82.64,61.21,82.64
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,zoom_blur,2,severity,58.16,80.31,58.16,80.31
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,zoom_blur,3,severity,56.07,78.43,56.07,78.43
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,zoom_blur,4,severity,52.5,75.28,52.5,75.28
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,zoom_blur,5,severity,46.94,70.43,46.94,70.43
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/mixup/seed_42/best_head0_top1_epoch_187.pth,CIFAR100,test,snow,1,severity,57.0,79.02,57.0,79.02
