config,checkpoint,dataset,dataset_split,corruption,severity,summary,top1,top5,head0_top1,head0_top5
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/mixup/seed_42/best_head0_top1_epoch_194.pth,CIFAR100,test,clean,0,clean,75.47,92.04,75.47,92.04
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/mixup/seed_42/best_head0_top1_epoch_194.pth,CIFAR100,test,gaussian_noise,1,severity,18.01,37.01,18.01,37.01
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/mixup/seed_42/best_head0_top1_epoch_194.pth,CIFAR100,test,gaussian_noise,2,severity,7.07,19.05,7.07,19.05
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/mixup/seed_42/best_head0_top1_epoch_194.pth,CIFAR100,test,gaussian_noise,3,severity,2.35,9.54,2.35,9.54
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/mixup/seed_42/best_head0_top1_epoch_194.pth,CIFAR100,test,gaussian_noise,4,severity,1.05,6.07,1.05,6.07
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/mixup/seed_42/best_head0_top1_epoch_194.pth,CIFAR100,test,gaussian_noise,5,severity,0.77,5.13,0.77,5.13
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/mixup/seed_42/best_head0_top1_epoch_194.pth,CIFAR100,test,shot_noise,1,severity,16.76,36.45,16.76,36.45
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/mixup/seed_42/best_head0_top1_epoch_194.pth,CIFAR100,test,shot_noise,2,severity,5.39,16.04,5.39,16.04
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/mixup/seed_42/best_head0_top1_epoch_194.pth,CIFAR100,test,shot_noise,3,severity,2.14,8.38,2.14,8.38
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/mixup/seed_42/best_head0_top1_epoch_194.pth,CIFAR100,test,shot_noise,4,severity,1.25,5.82,1.25,5.82
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/mixup/seed_42/best_head0_top1_epoch_194.pth,CIFAR100,test,shot_noise,5,severity,0.74,5.2,0.74,5.2
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/mixup/seed_42/best_head0_top1_epoch_194.pth,CIFAR100,test,impulse_noise,1,severity,51.07,75.83,51.07,75.83
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/mixup/seed_42/best_head0_top1_epoch_194.pth,CIFAR100,test,impulse_noise,2,severity,25.65,47.23,25.65,47.23
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/mixup/seed_42/best_head0_top1_epoch_194.pth,CIFAR100,test,impulse_noise,3,severity,10.08,24.24,10.08,24.24
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/mixup/seed_42/best_head0_top1_epoch_194.pth,CIFAR100,test,impulse_noise,4,severity,1.48,7.06,1.48,7.06
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_cutmix_a2_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/mixup/seed_42/best_head0_top1_epoch_194.pth,CIFAR100,test,impulse_noise,5,severity,1.17,5.01,1.17,5.01
