config,checkpoint,dataset,dataset_split,corruption,severity,summary,top1,top5,head0_top1,head0_top5
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/vanilla_redo/seed_25/best_head0_top1_epoch_194.pth,CIFAR100,test,clean,0,clean,77.74,93.05,77.74,93.05
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/vanilla_redo/seed_25/best_head0_top1_epoch_194.pth,CIFAR100,test,gaussian_noise,1,severity,21.87,42.68,21.87,42.68
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/vanilla_redo/seed_25/best_head0_top1_epoch_194.pth,CIFAR100,test,gaussian_noise,2,severity,10.16,23.91,10.16,23.91
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/vanilla_redo/seed_25/best_head0_top1_epoch_194.pth,CIFAR100,test,gaussian_noise,3,severity,4.23,12.81,4.23,12.81
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/vanilla_redo/seed_25/best_head0_top1_epoch_194.pth,CIFAR100,test,gaussian_noise,4,severity,1.71,7.4,1.71,7.4
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/vanilla_redo/seed_25/best_head0_top1_epoch_194.pth,CIFAR100,test,gaussian_noise,5,severity,1.08,5.79,1.08,5.79
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/vanilla_redo/seed_25/best_head0_top1_epoch_194.pth,CIFAR100,test,shot_noise,1,severity,21.21,42.44,21.21,42.44
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/vanilla_redo/seed_25/best_head0_top1_epoch_194.pth,CIFAR100,test,shot_noise,2,severity,9.28,23.13,9.28,23.13
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/vanilla_redo/seed_25/best_head0_top1_epoch_194.pth,CIFAR100,test,shot_noise,3,severity,4.13,12.58,4.13,12.58
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/vanilla_redo/seed_25/best_head0_top1_epoch_194.pth,CIFAR100,test,shot_noise,4,severity,1.83,7.7,1.83,7.7
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/vanilla_redo/seed_25/best_head0_top1_epoch_194.pth,CIFAR100,test,shot_noise,5,severity,1.39,6.47,1.39,6.47
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/vanilla_redo/seed_25/best_head0_top1_epoch_194.pth,CIFAR100,test,impulse_noise,1,severity,60.75,83.94,60.75,83.94
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/vanilla_redo/seed_25/best_head0_top1_epoch_194.pth,CIFAR100,test,impulse_noise,2,severity,39.9,64.57,39.9,64.57
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/vanilla_redo/seed_25/best_head0_top1_epoch_194.pth,CIFAR100,test,impulse_noise,3,severity,20.54,41.58,20.54,41.58
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/vanilla_redo/seed_25/best_head0_top1_epoch_194.pth,CIFAR100,test,impulse_noise,4,severity,4.67,13.93,4.67,13.93
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/vanilla_redo/seed_25/best_head0_top1_epoch_194.pth,CIFAR100,test,impulse_noise,5,severity,1.54,6.71,1.54,6.71
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/color_opponency/vanilla_redo/seed_25/best_head0_top1_epoch_194.pth,CIFAR100,test,defocus_blur,1,severity,21.09,43.55,21.09,43.55
