config,checkpoint,dataset,dataset_split,corruption,severity,summary,top1,top5,head0_top1,head0_top5
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/vanilla_redo/seed_25/best_head0_top1_epoch_185.pth,CIFAR100,test,clean,0,clean,67.22,86.71,67.22,86.71
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/vanilla_redo/seed_25/best_head0_top1_epoch_185.pth,CIFAR100,test,gaussian_noise,1,severity,18.82,38.05,18.82,38.05
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/vanilla_redo/seed_25/best_head0_top1_epoch_185.pth,CIFAR100,test,gaussian_noise,2,severity,8.67,21.48,8.67,21.48
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/vanilla_redo/seed_25/best_head0_top1_epoch_185.pth,CIFAR100,test,gaussian_noise,3,severity,2.92,11.02,2.92,11.02
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/vanilla_redo/seed_25/best_head0_top1_epoch_185.pth,CIFAR100,test,gaussian_noise,4,severity,1.37,6.71,1.37,6.71
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/vanilla_redo/seed_25/best_head0_top1_epoch_185.pth,CIFAR100,test,gaussian_noise,5,severity,0.94,5.12,0.94,5.12
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/vanilla_redo/seed_25/best_head0_top1_epoch_185.pth,CIFAR100,test,shot_noise,1,severity,16.62,34.89,16.62,34.89
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/vanilla_redo/seed_25/best_head0_top1_epoch_185.pth,CIFAR100,test,shot_noise,2,severity,6.11,17.99,6.11,17.99
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/vanilla_redo/seed_25/best_head0_top1_epoch_185.pth,CIFAR100,test,shot_noise,3,severity,2.43,9.8,2.43,9.8
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/vanilla_redo/seed_25/best_head0_top1_epoch_185.pth,CIFAR100,test,shot_noise,4,severity,1.34,5.83,1.34,5.83
configs/classification/cifar100/mixups/vits/convnext_tiny/convnext_t_vanilla_bs100_ep200.py,experiments/cifar100/convnext_tiny/single_color/vanilla_redo/seed_25/best_head0_top1_epoch_185.pth,CIFAR100,test,shot_noise,5,severity,0.81,5.02,0.81,5.02
